,Tiempo,Zenith,Azimuth,Area,Circul,A_Z,A_A,Área Predecida
0,2020-05-18 13:42:00+02:00,0.1802857939481203,-0.9909128907042899,19539.0,0.7092996045251095,18681.300956722116,19427.374601233543,20639.938467394968
0,2020-05-18 13:44:00+02:00,0.17934660901632007,-0.9946666681509957,19813.5,0.7169985669386928,18543.522322945064,19537.925769518508,20669.08939663958
0,2020-05-18 13:46:00+02:00,0.17855722629720705,-0.9974462773239384,19807.5,0.7024051181480011,18421.53456940991,19630.98511217624,20675.896183711375
0,2020-05-18 13:48:00+02:00,0.17792084494139335,-0.9992229561273213,19741.0,0.7594557416714317,18318.957490453962,19695.74581982501,20659.50658561282
0,2020-05-18 13:50:00+02:00,0.17744045942540715,-0.9999740933213852,19376.0,0.6868714935437794,18238.963422371773,19724.407549477055,20619.326052841017
0,2020-05-18 13:52:00+02:00,0.17711882137672508,-0.9996837177170658,19365.0,0.7635009141986613,18184.15079873684,19713.235755299876,20555.034779310285
0,2020-05-18 13:54:00+02:00,0.17695840160976736,-0.9983428854212584,19139.5,0.651853694055344,18156.43246178655,19663.139624502237,20466.599980485276
0,2020-05-18 13:56:00+02:00,0.1769613528641192,-0.9959499509940648,19095.0,0.7194190510461045,18156.944695233367,19579.66427383195,20354.28281065014
0,2020-05-18 13:58:00+02:00,0.17712947399453755,-0.9925107165443745,18836.5,0.673261638076257,18185.98243524786,19472.378431985653,20218.639755702694
0,2020-05-18 14:00:00+02:00,0.17746417665300637,-0.9880384380642899,19081.5,0.7036171072763653,18242.965230773203,19353.730756192428,20060.517689557062
0,2020-05-18 14:02:00+02:00,0.1779664553438792,-0.9825537015206743,19141.5,0.6357920129281719,18326.43718746002,19237.531881133607,19881.04332277403
0,2020-05-18 14:04:00+02:00,0.1786368615848117,-0.9760841586324398,19329.0,0.7427135775211721,18434.10247939569,19137.27606145636,19681.60668402596
0,2020-05-18 14:06:00+02:00,0.17947548338775335,-0.9686641293705148,19285.0,0.6739120443009277,18562.896242629737,19064.53859169605,19463.83915710378
0,2020-05-18 14:08:00+02:00,0.18048192893627227,-0.9603340962368275,19637.5,0.6692574623193526,18709.088358173845,19027.667437906333,19229.58707759368
0,2020-05-18 14:10:00+02:00,0.18165531936431387,-0.951140066442265,19821.0,0.6434817842015202,18868.416645698017,19030.93416236358,18980.880535486547
0,2020-05-18 14:12:00+02:00,0.18299428544560087,-0.9411328692220179,19882.0,0.6670322341132943,19036.24271911569,19074.233068531827,18719.89973603256
0,2020-05-18 14:14:00+02:00,0.1844969724739643,-0.9303673722134946,19805.0,0.6784392384297413,19207.723841496278,19153.33063554744,18448.93883466645
