,Radiacion,Radiacion difusa,Ratio nubes,Factor solar,Área solar,Intensidad cielo,Intensidad nubes,ghi,Azimuth,Zenith
2020-05-15 19:18:00,19.26083469390869,15.636574745178223,0.48716466034400396,0.0,22807.5,0.4054447852905653,0.641080835036764,355.55418616371907,276.6761980296792,67.79993303029102
2020-05-15 19:20:00,18.433635711669922,14.979115009307861,0.4381245684245957,0.0,12901.5,0.4163906989437663,0.6617137231631568,348.9346478041302,276.98259503536957,68.17750775066487
2020-05-15 19:22:00,17.102874755859375,13.73356008529663,0.3788920307916892,0.0,19854.0,0.43700870129574615,0.6795533042926764,342.3047214766177,277.2885366188989,68.55483512921262
2020-05-15 19:24:00,15.730770587921143,12.552350044250488,0.36367092589302413,0.0,55818.5,0.4403376128963619,0.6878751616355185,335.665065245705,277.5940528754727,68.93190450204492
2020-05-15 19:26:00,14.781495094299316,11.746605396270752,0.3622239030777157,0.0,59201.5,0.43127525236556025,0.6901899373199822,329.0163407236852,277.8991738276739,69.30870561316179
2020-05-15 19:28:00,14.022329807281494,11.009115219116211,0.346445060949112,0.0,53349.0,0.4289314654374337,0.6910944475814347,322.3592227296277,278.20392902537554,69.68522810216972
2020-05-15 19:30:00,13.836034774780273,10.867545127868652,0.34127307067921825,0.0,32876.5,0.41866822277503396,0.6891710325481987,315.69439785391813,278.50834766125746,70.06146162827244
2020-05-15 19:32:00,14.262034893035889,11.115429878234863,0.2537716115851832,0.0,44854.0,0.43587461214223416,0.7090031953069225,309.02256309233917,278.81245868523104,70.43739599373875
2020-05-15 19:34:00,15.080329895019531,11.727009773254395,0.20761267370250797,0.0,51789.0,0.44378764671214715,0.7160598373713326,302.3444358202483,279.11629040633596,70.81302063424174
2020-05-15 19:36:00,16.418729782104492,12.68887996673584,0.1807587804645943,0.0,55225.0,0.4553896085370441,0.719952797560935,295.6607414468771,279.41987111639224,71.18832537276863
2020-05-15 19:38:00,17.64203929901123,13.699429988861084,0.2843559805041598,0.0,41218.0,0.4523611199854338,0.6597001711543263,288.97222355963544,279.723228693608,71.56329991300571
2020-05-15 19:40:00,18.73182964324951,14.812934875488281,0.3122549132208218,0.0,11239.0,0.44620689965815347,0.631863166085109,282.2796430864456,280.026390713027,71.93793395966496
2020-05-15 19:42:00,20.203120231628418,15.953849792480469,0.37445146268024204,0.0,43568.0,0.4522469671911284,0.6631022246544482,275.58377975525343,280.32938445891125,72.31221721802666
2020-05-15 19:44:00,22.39987564086914,17.909475326538086,0.2388347077335031,0.0,61900.5,0.45196727022459926,0.6671515819605272,268.8854315759301,280.6322370341378,72.68613951362583
2020-05-15 19:46:00,25.308724403381348,20.44590950012207,0.27944498641226007,0.0,55405.5,0.42903404234490417,0.6655498196923236,262.18542569037635,280.93497496447037,73.05969028875215
2020-05-15 19:48:00,29.875815391540527,24.411425590515137,0.39058306569603124,0.0,55601.5,0.4083540714199023,0.6452958670233343,255.48460698833478,281.2376248179355,73.43285935261235
2020-05-15 19:50:00,37.468759536743164,30.85182476043701,0.4785472158141885,0.0,77110.0,0.40783642716687213,0.6233246441255443,248.78384950092513,281.5402128056925,73.80563637426874
2020-05-15 19:52:00,48.21916580200195,40.231544494628906,0.49019465369194154,0.0,66905.5,0.421099256860966,0.6118024762723072,242.0840567623752,281.84276489486376,74.17801100809388
2020-05-15 19:55:00,66.13589096069336,55.89834022521973,0.6355814788580204,0.0,69817.5,0.3964005238130511,0.5796220068426068,232.03823175562263,282.29658203880655,74.73579592250643
2020-05-15 19:57:00,76.10869216918945,64.48631477355957,0.8749538832527882,0.0,84879.5,0.3665899380169635,0.5516725621212786,225.3450258965185,282.5991564480841,75.10711918386393
2020-05-15 19:59:00,85.93463897705078,72.98472213745117,0.9344928892312063,0.0,77486.0,0.3618649808859554,0.5254337193452473,218.65622674363746,282.9017840284404,75.47800367192546
2020-05-15 20:01:00,99.23660278320312,84.47282028198242,0.9579162121403186,0.0,69229.5,0.37886797118162463,0.49441107247418054,211.97291399201853,283.2044897434982,75.84843892974577
2020-05-15 20:03:00,114.16744995117188,97.4896011352539,0.9711624420522855,0.0,99909.0,0.38251555965608824,0.47237669115083003,205.29621905978513,283.5072983562501,76.21841446914006
2020-05-15 20:05:00,128.1936492919922,109.6703987121582,0.814945857649614,0.0,96060.5,0.38100374130412107,0.4739910776667492,198.62733114020332,283.81023443433,76.58791976547218
2020-05-15 20:07:00,139.73629760742188,119.47425079345703,0.7510697678997437,0.0,99291.0,0.37806111877122617,0.48534169601134186,191.96750179362684,284.11332246095463,76.95694438131035
2020-05-15 20:09:00,143.11629486083984,122.22894668579102,0.8072213317907174,0.0,90054.5,0.398453112387735,0.4859794909514482,185.31806180360243,284.4165864332535,77.32547746656688
2020-05-15 20:11:00,139.1195526123047,119.17549896240234,0.9057317432763307,0.0,51866.0,0.3725665490920417,0.5105711295557163,178.68041683122294,284.72005047942974,77.69350849917028
2020-05-15 20:13:00,135.93475341796875,116.51315307617188,0.8149612103659666,0.0,43425.5,0.3597758664905966,0.536051055457814,172.05606679798186,285.0237384596284,78.06102678840224
2020-05-15 20:15:00,129.58350372314453,111.10850143432617,0.6549180493096435,0.0,21670.0,0.4016738195027678,0.5782735331605492,165.4466158126332,285.3276740717459,78.42802159360603
2020-05-15 20:17:00,124.76470184326172,107.04504776000977,0.4877917777882994,0.0,38967.5,0.42407872946066105,0.6158342011560004,158.85378398683554,285.63188096179414,78.79448224715317
2020-05-15 20:19:00,131.27420043945312,112.98679733276367,0.36153244486030905,0.0,68351.0,0.4477736025830323,0.6450446584816208,152.27943271904343,285.93638231965053,79.1603976580942
2020-05-15 20:21:00,138.24720001220703,119.2912483215332,0.3062503603786472,0.0,59585.0,0.4615740632558604,0.6677949461868617,145.7255705989666,286.2412014975406,79.52575704787449
2020-05-15 20:23:00,141.1446990966797,122.03529739379883,0.28767345639570724,0.0,31118.0,0.46222837448318427,0.6535756195639123,139.19438476752916,286.5463616084643,79.8905494571376
2020-05-15 20:25:00,139.21299743652344,120.56925201416016,0.2635550421836391,0.0,20008.5,0.45713963048628714,0.6575013705095352,132.68826530597136,286.8518856314345,80.25476386376056
2020-05-15 20:27:00,139.9760513305664,121.55075073242188,0.2399492446229162,0.0,8068.0,0.45947249948772967,0.6677799810861961,126.2098366268351,287.1577964188608,80.61838918308257
2020-05-15 20:29:00,142.30874633789062,123.87569808959961,0.18256266603786941,0.0,24537.5,0.4696142152639864,0.6928701803555833,119.76199273958173,287.4641168022442,80.98141438461779
2020-05-15 20:31:00,138.6083526611328,120.63140106201172,0.17837641391485828,0.0,15411.5,0.46744360347497066,0.6846489525749591,113.34795051031095,287.7708691868427,81.34382800397763
2020-05-15 20:33:00,129.02274703979492,112.1469497680664,0.19341891164007796,0.0,27187.0,0.4703715850643213,0.6762362106561561,106.9712902394795,288.07807617330207,81.70561887168469
2020-05-15 20:35:00,109.04344940185547,95.06509399414062,0.20147979090303506,0.0,11816.5,0.4681610752820167,0.6638464230113086,100.63602895772837,288.3857601494192,82.0667756213596
2020-05-15 20:37:00,87.21771621704102,76.16296005249023,0.680479970447779,0.0,30229.0,0.4213386246907915,0.585566290968344,94.34669650946532,288.69394339926487,82.42728681174162
2020-05-15 20:39:00,72.03312683105469,62.94643020629883,0.9966382239040152,0.0,62879.0,0.31364753684394164,0.5708227053814376,88.10843100522321,289.0026481052719,82.78714092196893
2020-05-15 20:41:00,76.58365249633789,66.92480850219727,0.9963385529443697,0.0,28038.0,0.2715654531448094,0.564484799933165,81.92709365402686,289.31189645676824,83.14632647050416
2020-05-15 20:43:00,78.26285171508789,68.57493591308594,0.9891343786931487,0.0,11123.0,0.30067079604528046,0.5590384801980464,75.80942109513765,289.6217102396473,83.50483153225699
2020-05-15 20:46:00,76.88883972167969,67.62930297851562,0.9877145454213043,0.0,2476.0,0.26329781165598326,0.5641057572658403,66.76963956131397,290.0875391806149,84.04128766493534
2020-05-15 20:48:00,76.40752792358398,67.3416976928711,0.9745049979537524,0.25,1955.0,0.272500602261295,0.5631124856409759,60.848016535431086,290.39886243869853,84.39804012037173
2020-05-15 20:50:00,77.21119689941406,68.05286407470703,0.9730208239087969,0.25,8055.0,0.28204397083797905,0.5752876749990478,55.02347636374852,290.7108275221075,84.75407062117607
2020-05-15 20:52:00,81.36691284179688,71.9221305847168,0.9763536525166969,0.0,8651.5,0.2902564056392415,0.6292303988873783,49.30963177158151,291.02345615169304,85.10936719786476
2020-05-15 20:54:00,87.2126350402832,77.28653335571289,0.9967650303093092,0.0,34.5,0.237278264854888,0.604189937767845,43.722717539434356,291.336769657334,85.4639174264939
2020-05-15 20:56:00,107.00054931640625,95.06396102905273,0.9848176870792945,0.0,21.0,0.24243128182467485,0.6282096706021825,38.28222224629435,291.6507896103925,85.81770914213445
2020-05-15 20:58:00,126.35995101928711,111.47659683227539,0.9854671890184247,0.25,62.5,0.24598961245172793,0.6281092281529629,33.01171838577098,291.9655374080577,86.17072996083616
2020-05-15 21:00:00,133.60379791259766,116.0140495300293,0.9785901096629294,0.0,4542.0,0.2391466467541968,0.6444033031689477,27.939910312622654,292.28103437833107,86.52296739426463
2020-05-15 21:02:00,139.46609497070312,120.96435165405273,0.9695829874088975,0.0,29.5,0.2422647526400757,0.602810098017516,23.101962343587882,292.5973018907581,86.8744089678443
